"column_name_new2","name_choice","Count","Total","Percentage","column_name_new","label_choice","category_1","sub_category","category_3","factor","metric","metric_type","categorical_type","description"
"province","dzeka",3,201,1.49253731343284,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","hunda",4,201,1.99004975124378,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","jembere",4,201,1.99004975124378,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","jurujena",1,201,0.497512437810945,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","jurujena a",3,201,1.49253731343284,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","jurujena b",1,201,0.497512437810945,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","kachakanure",3,201,1.49253731343284,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","kafamauro",1,201,0.497512437810945,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","kambuva",2,201,0.995024875621891,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","kamufungu",3,201,1.49253731343284,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","kamukono",1,201,0.497512437810945,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","kamwanza",2,201,0.995024875621891,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","kanongo a",2,201,0.995024875621891,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","kanongo c",1,201,0.497512437810945,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","kanongo d",1,201,0.497512437810945,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","kapumha",1,201,0.497512437810945,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","light",1,201,0.497512437810945,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","madhovi",1,201,0.497512437810945,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","madyirapanze",2,201,0.995024875621891,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","madzomba a",1,201,0.497512437810945,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","madzomba b",4,201,1.99004975124378,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","madzomba c",1,201,0.497512437810945,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","madzomba d",2,201,0.995024875621891,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","majaisi",1,201,0.497512437810945,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","makenzi",1,201,0.497512437810945,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","makumana",2,201,0.995024875621891,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","makunha",7,201,3.48258706467662,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","makuwerere",1,201,0.497512437810945,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","maneza",2,201,0.995024875621891,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","mapfumo",1,201,0.497512437810945,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","maranda",2,201,0.995024875621891,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","marembo",2,201,0.995024875621891,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","masunga",1,201,0.497512437810945,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","mavhura",2,201,0.995024875621891,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","mavura",1,201,0.497512437810945,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","mhako",4,201,1.99004975124378,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","mhande",2,201,0.995024875621891,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","mhonyera",2,201,0.995024875621891,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","mubaiwa",3,201,1.49253731343284,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","mubayirakuenda",1,201,0.497512437810945,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","mukunga",1,201,0.497512437810945,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","munava",3,201,1.49253731343284,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","munjukuya",3,201,1.49253731343284,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","murarakwa",3,201,1.49253731343284,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","murenza",1,201,0.497512437810945,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","mushinga",4,201,1.99004975124378,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","mutame",2,201,0.995024875621891,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","mutau",5,201,2.48756218905473,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","mutyoraringa",2,201,0.995024875621891,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","muza",2,201,0.995024875621891,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","muzembe",5,201,2.48756218905473,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","muzeya",3,201,1.49253731343284,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","nemukuyu.",1,201,0.497512437810945,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","netsai",1,201,0.497512437810945,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","ngoroma",2,201,0.995024875621891,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","ngoshi",1,201,0.497512437810945,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","ngosho",1,201,0.497512437810945,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","nyakatondo",3,201,1.49253731343284,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","nyambudzi a",3,201,1.49253731343284,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","rukwira",1,201,0.497512437810945,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","ruzvidzo",2,201,0.995024875621891,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","shambare",3,201,1.49253731343284,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","shange a",7,201,3.48258706467662,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","shange b",4,201,1.99004975124378,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","shange c",7,201,3.48258706467662,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","tanda",4,201,1.99004975124378,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","toropito",4,201,1.99004975124378,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","vhinyu",1,201,0.497512437810945,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","zengenene",3,201,1.49253731343284,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"province","zvataida",2,201,0.995024875621891,"province",NA,"P&I_context_general","general","administrative","Province",NA,"categorical","nominal","Province where the household is located."
"rainfall_amount_change_perception","0",11,201,5.4726368159204,"rainfall_amount_change_perception","No change","biophysical_context","Climate change perception or experience","precipitation","Perceived rainfall amount change","1= increased; 0= no change or not sure; -1= decreased","categorical","ordinal","Has the farmer perceived a change in the amount of rainfall over the last 30 years?"
"rainfall_amount_change_perception","-1",179,201,89.0547263681592,"rainfall_amount_change_perception","Decreased","biophysical_context","Climate change perception or experience","precipitation","Perceived rainfall amount change","1= increased; 0= no change or not sure; -1= decreased","categorical","ordinal","Has the farmer perceived a change in the amount of rainfall over the last 30 years?"
"rainfall_amount_change_perception","1",11,201,5.4726368159204,"rainfall_amount_change_perception","Increased","biophysical_context","Climate change perception or experience","precipitation","Perceived rainfall amount change","1= increased; 0= no change or not sure; -1= decreased","categorical","ordinal","Has the farmer perceived a change in the amount of rainfall over the last 30 years?"
"rainfall_timing_change_perception.startearlier","0",150,201,74.6268656716418,"rainfall_timing_change_perception.startearlier","No","biophysical_context","Climate change perception or experience","precipitation","Perceived rainfall start earlier","1= yes; 0= no","binary","NA","Has the farmer perceived that rainfall starts earlier than usual?"
"rainfall_timing_change_perception.startearlier","1",51,201,25.3731343283582,"rainfall_timing_change_perception.startearlier","Yes","biophysical_context","Climate change perception or experience","precipitation","Perceived rainfall start earlier","1= yes; 0= no","binary","NA","Has the farmer perceived that rainfall starts earlier than usual?"
"rainfall_timing_change_perception.startlater","0",111,201,55.2238805970149,"rainfall_timing_change_perception.startlater","No","biophysical_context","Climate change perception or experience","precipitation","Perceived rainfall start later","1= yes; 0= no","binary","NA","Has the farmer perceived that rainfall starts later than usual?"
"rainfall_timing_change_perception.startlater","1",90,201,44.7761194029851,"rainfall_timing_change_perception.startlater","Yes","biophysical_context","Climate change perception or experience","precipitation","Perceived rainfall start later","1= yes; 0= no","binary","NA","Has the farmer perceived that rainfall starts later than usual?"
"rainfall_timing_change_perception.stopearlier","0",91,201,45.273631840796,"rainfall_timing_change_perception.stopearlier","No","biophysical_context","Climate change perception or experience","precipitation","Perceived rainfall stop earlier","1= yes; 0= no","binary","NA","Has the farmer perceived that rainfall stops earlier than usual?"
"rainfall_timing_change_perception.stopearlier","1",110,201,54.726368159204,"rainfall_timing_change_perception.stopearlier","Yes","biophysical_context","Climate change perception or experience","precipitation","Perceived rainfall stop earlier","1= yes; 0= no","binary","NA","Has the farmer perceived that rainfall stops earlier than usual?"
"rainfall_timing_change_perception.stoplater","0",190,201,94.5273631840796,"rainfall_timing_change_perception.stoplater","No","biophysical_context","Climate change perception or experience","precipitation","Perceived rainfall stop later","1= yes; 0= no","binary","NA","Has the farmer perceived that rainfall stops later than usual?"
"rainfall_timing_change_perception.stoplater","1",11,201,5.4726368159204,"rainfall_timing_change_perception.stoplater","Yes","biophysical_context","Climate change perception or experience","precipitation","Perceived rainfall stop later","1= yes; 0= no","binary","NA","Has the farmer perceived that rainfall stops later than usual?"
"rainfall_timing_change_perception.unpredictable","0",59,201,29.3532338308458,"rainfall_timing_change_perception.unpredictable","No","biophysical_context","Climate change perception or experience","precipitation","Perceived rainfall timing is unpredictable","1= yes; 0= no","binary","NA","Does the farmer perceive that rainfall timing has become unpredictable?"
"rainfall_timing_change_perception.unpredictable","1",142,201,70.6467661691542,"rainfall_timing_change_perception.unpredictable","Yes","biophysical_context","Climate change perception or experience","precipitation","Perceived rainfall timing is unpredictable","1= yes; 0= no","binary","NA","Does the farmer perceive that rainfall timing has become unpredictable?"
"read_write","0",24,201,11.9402985074627,"read_write","Can't read or write","human_capital","household_head","literacy","Farmer can read and write","3= Can read and write; 2= Can read only; 1= Can write only; 0= Can't read or write; unknown= Prefer not to say","categorical","nominal","Can the farmer read and write in any language?"
"read_write","1",2,201,0.995024875621891,"read_write","Can write only","human_capital","household_head","literacy","Farmer can read and write","3= Can read and write; 2= Can read only; 1= Can write only; 0= Can't read or write; unknown= Prefer not to say","categorical","nominal","Can the farmer read and write in any language?"
"read_write","2",4,201,1.99004975124378,"read_write","Can read only","human_capital","household_head","literacy","Farmer can read and write","3= Can read and write; 2= Can read only; 1= Can write only; 0= Can't read or write; unknown= Prefer not to say","categorical","nominal","Can the farmer read and write in any language?"
"read_write","3",171,201,85.0746268656716,"read_write","Can read and write","human_capital","household_head","literacy","Farmer can read and write","3= Can read and write; 2= Can read only; 1= Can write only; 0= Can't read or write; unknown= Prefer not to say","categorical","nominal","Can the farmer read and write in any language?"
"sales_channel_crops.cooperative","0",201,201,100,"sales_channel_crops.cooperative","No","P&I_context_value_chain","value chain","channels","Sale of crop products to farmers' organizations or cooperatives","1= yes; 0= no","binary","NA","Did the household sell crop products to a farmers' organization or cooperative?"
"sales_channel_crops.direct_to_consumer","0",141,201,70.1492537313433,"sales_channel_crops.direct_to_consumer","No","P&I_context_value_chain","value chain","channels","Sale of crop products to consumers","1= yes; 0= no","binary","NA","Did the household sell crop products directly to consumers?"
"sales_channel_crops.direct_to_consumer","1",60,201,29.8507462686567,"sales_channel_crops.direct_to_consumer","Yes","P&I_context_value_chain","value chain","channels","Sale of crop products to consumers","1= yes; 0= no","binary","NA","Did the household sell crop products directly to consumers?"
"sales_channel_crops.local_market","0",176,201,87.5621890547264,"sales_channel_crops.local_market","No","P&I_context_value_chain","value chain","channels","Sale of crop products to local market","1= yes; 0= no","binary","NA","Did the household sell crop products to local markets?"
"sales_channel_crops.local_market","1",25,201,12.4378109452736,"sales_channel_crops.local_market","Yes","P&I_context_value_chain","value chain","channels","Sale of crop products to local market","1= yes; 0= no","binary","NA","Did the household sell crop products to local markets?"
"sales_channel_crops.middle_man.aggregator","0",191,201,95.0248756218905,"sales_channel_crops.middle_man.aggregator","No","P&I_context_value_chain","value chain","channels","Sale of crop products to middlemen or aggregators","1= yes; 0= no","binary","NA","Did the household sell crop products to a middleman or aggregator?"
"sales_channel_crops.middle_man.aggregator","1",10,201,4.97512437810945,"sales_channel_crops.middle_man.aggregator","Yes","P&I_context_value_chain","value chain","channels","Sale of crop products to middlemen or aggregators","1= yes; 0= no","binary","NA","Did the household sell crop products to a middleman or aggregator?"
"sales_channel_crops.retailers","0",200,201,99.5024875621891,"sales_channel_crops.retailers","No","P&I_context_value_chain","value chain","channels","Sale of crop products to traders or supermarkets","1= yes; 0= no","binary","NA","Did the household sell crop products to traders or supermarkets?"
"sales_channel_crops.retailers","1",1,201,0.497512437810945,"sales_channel_crops.retailers","Yes","P&I_context_value_chain","value chain","channels","Sale of crop products to traders or supermarkets","1= yes; 0= no","binary","NA","Did the household sell crop products to traders or supermarkets?"
"seeds_certified_local","0",3,201,1.49253731343284,"seeds_certified_local","No","farm_management_characteristics","input","seeds","Type of crop seeds","0= I don't know, or seeds are neither certified or locally adapted. 1= Only or mainly certified quality seeds are grown. 2= Mainly certified seeds and some locally adapted varieties are grown (e.g. traditional cultivars, landraces). 3= Some certified seeds and some locally adapted varieties are grown (e.g. traditional cultivars, landraces). 4= Only or mainly locally adapted varieties are grown.","categorical","ordinal","Are the crops grown from certified or locally adapted varieties?"
"seeds_certified_local","1",11,201,5.4726368159204,"seeds_certified_local","Only or mainly certified quality seeds are grown.","farm_management_characteristics","input","seeds","Type of crop seeds","0= I don't know, or seeds are neither certified or locally adapted. 1= Only or mainly certified quality seeds are grown. 2= Mainly certified seeds and some locally adapted varieties are grown (e.g. traditional cultivars, landraces). 3= Some certified seeds and some locally adapted varieties are grown (e.g. traditional cultivars, landraces). 4= Only or mainly locally adapted varieties are grown.","categorical","ordinal","Are the crops grown from certified or locally adapted varieties?"
"seeds_certified_local","2",34,201,16.9154228855721,"seeds_certified_local","Mainly certified seeds and some locally adapted varieties are grown (e.g. traditional cultivars, landraces).","farm_management_characteristics","input","seeds","Type of crop seeds","0= I don't know, or seeds are neither certified or locally adapted. 1= Only or mainly certified quality seeds are grown. 2= Mainly certified seeds and some locally adapted varieties are grown (e.g. traditional cultivars, landraces). 3= Some certified seeds and some locally adapted varieties are grown (e.g. traditional cultivars, landraces). 4= Only or mainly locally adapted varieties are grown.","categorical","ordinal","Are the crops grown from certified or locally adapted varieties?"
"seeds_certified_local","3",119,201,59.2039800995025,"seeds_certified_local","Some certified seeds and some locally adapted varieties are grown (e.g. traditional cultivars, landraces).","farm_management_characteristics","input","seeds","Type of crop seeds","0= I don't know, or seeds are neither certified or locally adapted. 1= Only or mainly certified quality seeds are grown. 2= Mainly certified seeds and some locally adapted varieties are grown (e.g. traditional cultivars, landraces). 3= Some certified seeds and some locally adapted varieties are grown (e.g. traditional cultivars, landraces). 4= Only or mainly locally adapted varieties are grown.","categorical","ordinal","Are the crops grown from certified or locally adapted varieties?"
"seeds_certified_local","4",34,201,16.9154228855721,"seeds_certified_local","Only or mainly locally adapted varieties are grown.","farm_management_characteristics","input","seeds","Type of crop seeds","0= I don't know, or seeds are neither certified or locally adapted. 1= Only or mainly certified quality seeds are grown. 2= Mainly certified seeds and some locally adapted varieties are grown (e.g. traditional cultivars, landraces). 3= Some certified seeds and some locally adapted varieties are grown (e.g. traditional cultivars, landraces). 4= Only or mainly locally adapted varieties are grown.","categorical","ordinal","Are the crops grown from certified or locally adapted varieties?"
"sfs_burning_residues_adoption","0",163,201,81.0945273631841,"sfs_burning_residues_adoption","No","farm_management_characteristics","practices","simplified farming practices","Burning residues","1= yes; 0= no","binary","NA","Did the household burn residues on the farm?"
"sfs_burning_residues_adoption","1",38,201,18.9054726368159,"sfs_burning_residues_adoption","Yes","farm_management_characteristics","practices","simplified farming practices","Burning residues","1= yes; 0= no","binary","NA","Did the household burn residues on the farm?"
"sfs_land_clearing_adoption","0",195,201,97.0149253731343,"sfs_land_clearing_adoption","No","farm_management_characteristics","practices","simplified farming practices","Land clearing","1= yes; 0= no","binary","NA","Did the household clear land in the last 12 months?"
"sfs_land_clearing_adoption","1",6,201,2.98507462686567,"sfs_land_clearing_adoption","Yes","farm_management_characteristics","practices","simplified farming practices","Land clearing","1= yes; 0= no","binary","NA","Did the household clear land in the last 12 months?"
"sfs_monoculture_annual_adoption","0",112,201,55.7213930348259,"sfs_monoculture_annual_adoption","No","farm_management_characteristics","practices","simplified farming practices","Monoculture annual","1= yes; 0= no","binary","NA","Does the farm include monoculture annual crops?"
"sfs_monoculture_annual_adoption","1",89,201,44.2786069651741,"sfs_monoculture_annual_adoption","Yes","farm_management_characteristics","practices","simplified farming practices","Monoculture annual","1= yes; 0= no","binary","NA","Does the farm include monoculture annual crops?"
"sfs_monoculture_perennial_adoption","0",188,201,93.5323383084577,"sfs_monoculture_perennial_adoption","No","farm_management_characteristics","practices","simplified farming practices","Monoculture perennial","1= yes; 0= no","binary","NA","Does the farm include monoculture perennial crops?"
"sfs_monoculture_perennial_adoption","1",13,201,6.46766169154229,"sfs_monoculture_perennial_adoption","Yes","farm_management_characteristics","practices","simplified farming practices","Monoculture perennial","1= yes; 0= no","binary","NA","Does the farm include monoculture perennial crops?"
"soil_erosion_perception","0",70,201,34.8258706467662,"soil_erosion_perception","Soil erosion is not a problem on my farm.","biophysical_context","Soil characteristics","erosion","Perceived soil erosion","2= Soil erosion is a major problem on my farm; 1= Soil erosion is a minor problem on my farm; 0= Soil erosion is not a problem on my farm","categorical","ordinal","How would farmer describe the level of soil erosion problem on farmland?"
"soil_erosion_perception","1",110,201,54.726368159204,"soil_erosion_perception","Soil erosion is a minor problem on my farm.","biophysical_context","Soil characteristics","erosion","Perceived soil erosion","2= Soil erosion is a major problem on my farm; 1= Soil erosion is a minor problem on my farm; 0= Soil erosion is not a problem on my farm","categorical","ordinal","How would farmer describe the level of soil erosion problem on farmland?"
"soil_erosion_perception","2",21,201,10.4477611940298,"soil_erosion_perception","Soil erosion is a major problem on my farm.","biophysical_context","Soil characteristics","erosion","Perceived soil erosion","2= Soil erosion is a major problem on my farm; 1= Soil erosion is a minor problem on my farm; 0= Soil erosion is not a problem on my farm","categorical","ordinal","How would farmer describe the level of soil erosion problem on farmland?"
"soil_fertility_management_chemical","0",174,201,86.5671641791045,"soil_fertility_management_chemical","No","farm_management_characteristics","input","chemical fertilizer","Use of chemical fertilizers","1= yes; 0= no","binary","NA","Does the farmer use chemical fertilizers to improve soil fertility?"
"soil_fertility_management_chemical","1",26,201,12.9353233830846,"soil_fertility_management_chemical","Yes","farm_management_characteristics","input","chemical fertilizer","Use of chemical fertilizers","1= yes; 0= no","binary","NA","Does the farmer use chemical fertilizers to improve soil fertility?"
"soil_fertility_management_chemical",NA,1,201,0.497512437810945,"soil_fertility_management_chemical",NA,"farm_management_characteristics","input","chemical fertilizer","Use of chemical fertilizers","1= yes; 0= no","binary","NA","Does the farmer use chemical fertilizers to improve soil fertility?"
"soil_fertility_management_ecol_practices","0",134,201,66.6666666666667,"soil_fertility_management_ecol_practices","No","farm_management_characteristics","practices","ecological practices","Use of ecological practices for soil quality","1= yes; 0= no","binary","NA","Does the farmer use ecological practices to improve soil fertility (e.g., crop rotation, cover cropping)?"
"soil_fertility_management_ecol_practices","1",66,201,32.8358208955224,"soil_fertility_management_ecol_practices","Yes","farm_management_characteristics","practices","ecological practices","Use of ecological practices for soil quality","1= yes; 0= no","binary","NA","Does the farmer use ecological practices to improve soil fertility (e.g., crop rotation, cover cropping)?"
"soil_fertility_management_ecol_practices",NA,1,201,0.497512437810945,"soil_fertility_management_ecol_practices",NA,"farm_management_characteristics","practices","ecological practices","Use of ecological practices for soil quality","1= yes; 0= no","binary","NA","Does the farmer use ecological practices to improve soil fertility (e.g., crop rotation, cover cropping)?"
"soil_fertility_management_ecol_practices.1","0",200,201,99.5024875621891,"soil_fertility_management_ecol_practices.1","No","farm_management_characteristics","practices","ecological practices","Use of inoculants for soil quality","1= yes; 0= no","binary","NA","Did the household use inoculants (e.g., fungi, bacteria) to improve soil fertility?"
"soil_fertility_management_ecol_practices.1","1",1,201,0.497512437810945,"soil_fertility_management_ecol_practices.1","Yes","farm_management_characteristics","practices","ecological practices","Use of inoculants for soil quality","1= yes; 0= no","binary","NA","Did the household use inoculants (e.g., fungi, bacteria) to improve soil fertility?"
"soil_fertility_management_ecol_practices.10","0",169,201,84.0796019900498,"soil_fertility_management_ecol_practices.10","No","farm_management_characteristics","practices","ecological practices","Use of reduced tillage","1= yes; 0= no","binary","NA","Did the household practice reduced tillage to improve soil quality?"
"soil_fertility_management_ecol_practices.10","1",32,201,15.9203980099502,"soil_fertility_management_ecol_practices.10","Yes","farm_management_characteristics","practices","ecological practices","Use of reduced tillage","1= yes; 0= no","binary","NA","Did the household practice reduced tillage to improve soil quality?"
"soil_fertility_management_ecol_practices.2","0",201,201,100,"soil_fertility_management_ecol_practices.2","No","farm_management_characteristics","practices","ecological practices","Use of biochar for soil quality","1= yes; 0= no","binary","NA","Did the household apply biochar to improve soil quality?"
"soil_fertility_management_ecol_practices.3","0",154,201,76.6169154228856,"soil_fertility_management_ecol_practices.3","No","farm_management_characteristics","practices","ecological practices","Leaving crop residues on the ground","1= yes; 0= no","binary","NA","Did the household leave crop residues on the ground after harvesting to improve soil quality?"
"soil_fertility_management_ecol_practices.3","1",47,201,23.3830845771144,"soil_fertility_management_ecol_practices.3","Yes","farm_management_characteristics","practices","ecological practices","Leaving crop residues on the ground","1= yes; 0= no","binary","NA","Did the household leave crop residues on the ground after harvesting to improve soil quality?"
"soil_fertility_management_ecol_practices.4","0",192,201,95.5223880597015,"soil_fertility_management_ecol_practices.4","No","farm_management_characteristics","practices","ecological practices","Use of fertilizer microdosing","1= yes; 0= no","binary","NA","Did the household use fertilizer microdosing to improve soil quality?"
"soil_fertility_management_ecol_practices.4","1",9,201,4.47761194029851,"soil_fertility_management_ecol_practices.4","Yes","farm_management_characteristics","practices","ecological practices","Use of fertilizer microdosing","1= yes; 0= no","binary","NA","Did the household use fertilizer microdosing to improve soil quality?"
"soil_fertility_management_ecol_practices.5","0",169,201,84.0796019900498,"soil_fertility_management_ecol_practices.5","No","farm_management_characteristics","practices","ecological practices","Use of mulching","1= yes; 0= no","binary","NA","Did the household apply mulching to improve soil quality?"
"soil_fertility_management_ecol_practices.5","1",32,201,15.9203980099502,"soil_fertility_management_ecol_practices.5","Yes","farm_management_characteristics","practices","ecological practices","Use of mulching","1= yes; 0= no","binary","NA","Did the household apply mulching to improve soil quality?"
"soil_fertility_management_ecol_practices.6","0",189,201,94.0298507462687,"soil_fertility_management_ecol_practices.6","No","farm_management_characteristics","practices","ecological practices","Use of no tillage","1= yes; 0= no","binary","NA","Did the household practice no-tillage farming to improve soil quality?"
"soil_fertility_management_ecol_practices.6","1",12,201,5.97014925373134,"soil_fertility_management_ecol_practices.6","Yes","farm_management_characteristics","practices","ecological practices","Use of no tillage","1= yes; 0= no","binary","NA","Did the household practice no-tillage farming to improve soil quality?"
"soil_fertility_management_ecol_practices.7","0",172,201,85.5721393034826,"soil_fertility_management_ecol_practices.7","No","farm_management_characteristics","practices","ecological practices","Use of cover crops","1= yes; 0= no","binary","NA","Did the household plant cover crops to improve soil quality?"
"soil_fertility_management_ecol_practices.7","1",29,201,14.4278606965174,"soil_fertility_management_ecol_practices.7","Yes","farm_management_characteristics","practices","ecological practices","Use of cover crops","1= yes; 0= no","binary","NA","Did the household plant cover crops to improve soil quality?"
"soil_fertility_management_ecol_practices.8","0",163,201,81.0945273631841,"soil_fertility_management_ecol_practices.8","No","farm_management_characteristics","practices","ecological practices","Plant leguminous for soil quality","1= yes; 0= no","binary","NA","Did the household plant legumes to improve soil quality?"
"soil_fertility_management_ecol_practices.8","1",38,201,18.9054726368159,"soil_fertility_management_ecol_practices.8","Yes","farm_management_characteristics","practices","ecological practices","Plant leguminous for soil quality","1= yes; 0= no","binary","NA","Did the household plant legumes to improve soil quality?"
"soil_fertility_management_ecol_practices.9","0",172,201,85.5721393034826,"soil_fertility_management_ecol_practices.9","No","farm_management_characteristics","practices","ecological practices","Use of planting basins","1= yes; 0= no","binary","NA","Did the household use planting basins to improve soil quality?"
"soil_fertility_management_ecol_practices.9","1",29,201,14.4278606965174,"soil_fertility_management_ecol_practices.9","Yes","farm_management_characteristics","practices","ecological practices","Use of planting basins","1= yes; 0= no","binary","NA","Did the household use planting basins to improve soil quality?"
"soil_fertility_management_organic","0",100,201,49.7512437810945,"soil_fertility_management_organic","No","farm_management_characteristics","input","organic fertilizer","Use of organic fertilizers or manure","1= yes; 0= no","binary","NA","Does the farmer use organic fertilizers or manure to improve soil fertility?"
"soil_fertility_management_organic","1",100,201,49.7512437810945,"soil_fertility_management_organic","Yes","farm_management_characteristics","input","organic fertilizer","Use of organic fertilizers or manure","1= yes; 0= no","binary","NA","Does the farmer use organic fertilizers or manure to improve soil fertility?"
